"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011-02","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","95.8","","","","1"
"2011-03","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","98.2","","","","1"
"2011-04","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","92.2","","","","1"
"2011-05","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","93.4","","","","1"
"2011-06","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","90.8","","","","1"
"2011-07","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","95.1","","","","1"
"2011-08","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","95.6","","","","1"
"2011-09","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","98.1","","","","1"
"2011-10","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","98.6","","","","1"
"2011-11","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","98.2","","","","1"
"2011-12","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","92.3","","","","1"
"2012-01","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","95.8","","","","1"
"2012-02","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","97.6","","","","1"
"2012-03","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","98.0","","","","1"
"2012-04","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","96.2","","","","1"
"2012-05","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","96.8","","","","1"
"2012-06","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","94.7","","","","1"
"2012-07","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","93.8","","","","1"
"2012-08","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","94.5","","","","1"
"2012-09","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","95.9","","","","1"
"2012-10","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","97.6","","","","1"
"2012-11","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","96.4","","","","1"
"2012-12","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","92.7","","","","1"
"2013-01","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","93.6","","","","1"
"2013-02","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","96.7","","","","1"
"2013-03","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","98.9","","","","1"
"2013-04","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","98.4","","","","1"
"2013-05","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","98.8","","","","1"
"2013-06","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","95.5","","","","1"
"2013-07","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","94.7","","","","1"
"2013-08","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","95.0","","","","1"
"2013-09","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","97.2","","","","1"
"2013-10","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","98.7","","","","1"
"2013-11","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","98.0","","","","1"
"2013-12","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","92.9","","","","1"
"2014-01","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","94.0","","","","1"
"2014-02","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","97.2","","","","1"
"2014-03","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","100.7","","","","1"
"2014-04","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","99.0","","","","1"
"2014-05","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","99.5","","","","1"
"2014-06","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","96.2","","","","1"
"2014-07","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","95.3","","","","1"
"2014-08","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","96.2","","","","1"
"2014-09","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","97.9","","","","1"
"2014-10","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","98.9","","","","1"
"2014-11","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","96.3","","","","1"
"2014-12","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","93.4","","","","1"
"2015-01","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","95.9","","","","1"
"2015-02","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","98.3","","","","1"
"2015-03","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","102.0","","","","1"
"2015-04","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","101.4","","","","1"
"2015-05","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","100.3","","","","1"
"2015-06","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","96.4","","","","1"
"2015-07","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","98.6","","","","1"
"2015-08","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","98.2","","","","1"
"2015-09","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","99.6","","","","1"
"2015-10","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","99.7","","","","1"
"2015-11","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","100.1","","","","1"
"2015-12","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","94.5","","","","1"
"2016-01","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","96.2","","","","1"
"2016-02","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","98.0","","","","1"
"2016-03","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","100.8","","","","1"
"2016-04","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","99.2","","","","1"
"2016-05","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","99.9","","","","1"
"2016-06","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","96.8","","","","1"
"2016-07","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","98.4","","","","1"
"2016-08","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","98.1","","","","1"
"2016-09","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","100.9","","","","1"
"2016-10","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","101.2","","","","1"
"2016-11","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","99.3","","","","1"
"2016-12","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","94.5","","","","1"
"2017-01","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","96.4","","","","1"
"2017-02","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","98.4","","","","1"
"2017-03","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","100.8","","","","1"
"2017-04","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","98.5","","","","1"
"2017-05","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","100.5","","","","1"
"2017-06","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","98.2","","","","1"
"2017-07","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","99.1","","","","1"
"2017-08","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","101.0","","","","1"
"2017-09","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","102.4","","","","1"
"2017-10","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","102.1","","","","1"
"2017-11","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","102.4","","","","1"
"2017-12","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","98.2","","","","1"
"2018-01","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","100.4","","","","1"
"2018-02","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","101.2","","","","1"
"2018-03","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","103.0","","","","1"
"2018-04","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","102.0","","","","1"
"2018-05","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","101.8","","","","1"
"2018-06","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","100.1","","","","1"
"2018-07","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","97.7","","","","1"
"2018-08","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","98.7","","","","1"
"2018-09","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","100.6","","","","1"
"2018-10","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","103.8","","","","1"
"2018-11","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","102.3","","","","1"
"2018-12","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","97.5","","","","1"
"2019-01","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","99.2","","","","1"
"2019-02","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","101.3","","","","1"
"2019-03","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","104.6","","","","1"
"2019-04","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","105.9","","","","1"
"2019-05","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","105.5","","","","1"
"2019-06","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","101.5","","","","1"
"2019-07","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","102.4","","","","1"
"2019-08","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","102.4","","","","1"
"2019-09","Saskatchewan","2016A000247","Clothing and footwear","2002=100","17","units","0","v41692252","20.139","105.5","","","","1"
