"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Adjustments","Release","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012-05","Saskatchewan","2016A000247","Clothing stores [4481]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345375","11.22.1.81","37657","A","","","0"
"2012-06","Saskatchewan","2016A000247","Clothing stores [4481]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345375","11.22.1.81","39168","A","","","0"
"2012-07","Saskatchewan","2016A000247","Clothing stores [4481]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345375","11.22.1.81","34635","A","","","0"
"2012-08","Saskatchewan","2016A000247","Clothing stores [4481]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345375","11.22.1.81","38785","A","","","0"
"2012-09","Saskatchewan","2016A000247","Clothing stores [4481]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345375","11.22.1.81","40252","A","","","0"
"2012-10","Saskatchewan","2016A000247","Clothing stores [4481]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345375","11.22.1.81","40152","A","","","0"
"2012-11","Saskatchewan","2016A000247","Clothing stores [4481]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345375","11.22.1.81","42161","A","","","0"
"2012-12","Saskatchewan","2016A000247","Clothing stores [4481]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345375","11.22.1.81","58964","A","","","0"
"2013-01","Saskatchewan","2016A000247","Clothing stores [4481]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345375","11.22.1.81","31432","A","","","0"
"2013-02","Saskatchewan","2016A000247","Clothing stores [4481]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345375","11.22.1.81","30854","A","","","0"
"2013-03","Saskatchewan","2016A000247","Clothing stores [4481]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345375","11.22.1.81","36042","A","","","0"
"2013-04","Saskatchewan","2016A000247","Clothing stores [4481]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345375","11.22.1.81","38242","A","","","0"
"2013-05","Saskatchewan","2016A000247","Clothing stores [4481]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345375","11.22.1.81","43907","A","","","0"
"2013-06","Saskatchewan","2016A000247","Clothing stores [4481]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345375","11.22.1.81","39727","A","","","0"
"2013-07","Saskatchewan","2016A000247","Clothing stores [4481]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345375","11.22.1.81","36688","A","","","0"
"2013-08","Saskatchewan","2016A000247","Clothing stores [4481]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345375","11.22.1.81","42178","A","","","0"
"2013-09","Saskatchewan","2016A000247","Clothing stores [4481]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345375","11.22.1.81","41818","A","","","0"
"2013-10","Saskatchewan","2016A000247","Clothing stores [4481]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345375","11.22.1.81","43718","A","","","0"
"2013-11","Saskatchewan","2016A000247","Clothing stores [4481]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345375","11.22.1.81","51480","A","","","0"
"2013-12","Saskatchewan","2016A000247","Clothing stores [4481]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345375","11.22.1.81","62194","A","","","0"
"2014-01","Saskatchewan","2016A000247","Clothing stores [4481]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345375","11.22.1.81","30069","A","","","0"
"2014-02","Saskatchewan","2016A000247","Clothing stores [4481]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345375","11.22.1.81","28973","A","","","0"
"2014-03","Saskatchewan","2016A000247","Clothing stores [4481]","Unadjusted","November 19, 2021","Dollars","81","thousands","3","v1288345375","11.22.1.81","36731","A","","","0"
